firm_id,sector_01,sector_02,sector_03,sector_04,sector_05,sector_06,sector_07,sector_08,sector_09,sector_10,sector_11,sector_12,sector_13,sector_14,sector_15,sector_16,sector_17,sector_18,sector_19,sector_20,sector_21,sector_22,sector_23,sector_24,sector_25,sector_26,sector_27,sector_28,sector_29,sector_30,sector_31,sector_32,sector_33
firm_000573,0.033122584,0.029368784,0.03619948,0.030216591,0.024161495,0.032573566,0.020937247,0.02537116,0.034089375,0.026929187,0.031609964,0.030014738,0.04057573,0.029814862,0.030469133,0.023180142,0.022495754,0.025225876,0.025581492,0.031005666,0.03860234,0.03499891,0.032273117,0.026582478,0.030299148,0.033350617,0.0424261,0.03510156,0.023605924,0.031991612,0.027517574,0.031220037,0.029087763
firm_000574,0.032073308,0.027084086,0.031975865,0.029002301,0.024479413,0.028356276,0.024937414,0.025567254,0.043293837,0.027798666,0.034964446,0.029338066,0.032887306,0.0328534,0.032513462,0.023073234,0.027032008,0.032127626,0.03066842,0.029946938,0.03260528,0.030901695,0.028159764,0.025035521,0.022060947,0.035654686,0.033718217,0.035122707,0.02209407,0.031111693,0.035897397,0.027547412,0.0401173
firm_000575,0.03016025,0.024818912,0.039124325,0.025273256,0.03085141,0.031389724,0.027655479,0.033368338,0.042727746,0.02873676,0.033040334,0.019386282,0.033441477,0.02500758,0.035493,0.035565563,0.026806282,0.025480324,0.024816997,0.03277703,0.026857601,0.026558895,0.024150793,0.028103404,0.028553143,0.025330836,0.0457375,0.02506437,0.031307478,0.030158617,0.03348678,0.036071606,0.032697923
firm_000576,0.037481677,0.026912332,0.030858446,0.020202063,0.030461932,0.031453438,0.02411902,0.032842048,0.029889895,0.02710224,0.030574722,0.026591146,0.028511645,0.03499576,0.034670737,0.029463876,0.03184873,0.02904757,0.028405644,0.031397395,0.032647036,0.034144502,0.024077598,0.024867218,0.031694323,0.036367923,0.036630698,0.033765722,0.03283477,0.029862205,0.026629483,0.03317195,0.026476264
firm_000577,0.031287666,0.024213903,0.03053924,0.02558817,0.03209365,0.02732004,0.03018246,0.029559202,0.04026644,0.02643414,0.03776563,0.020260554,0.041248307,0.03215228,0.030557958,0.027589658,0.029246433,0.028240751,0.03376884,0.035887122,0.040709894,0.031033292,0.032236017,0.02106203,0.031145215,0.022439515,0.04081182,0.032175392,0.028118812,0.021960778,0.027464865,0.026869465,0.02977047
firm_000578,0.027700925,0.028488431,0.029703198,0.02827991,0.03248003,0.030840147,0.02600761,0.029744217,0.030636672,0.028195914,0.033001628,0.028340105,0.034379933,0.027870923,0.037654456,0.037874196,0.03135575,0.021039983,0.0268904,0.030363623,0.033816494,0.026669191,0.027347632,0.033827044,0.033229794,0.031090442,0.034210194,0.028935,0.031103559,0.03207205,0.02658496,0.028606225,0.03165936
firm_000579,0.02948587,0.029845374,0.04065256,0.026744168,0.032800462,0.030222666,0.025208192,0.026145803,0.039216615,0.029127073,0.03389003,0.024875255,0.031810537,0.02537207,0.037644077,0.03263167,0.029718334,0.03034532,0.0282157,0.029391747,0.02622758,0.026280263,0.023548575,0.023409838,0.02648625,0.026134828,0.040028322,0.030712618,0.021043882,0.034608368,0.040922698,0.029679336,0.037573937
firm_000580,0.032235645,0.02787516,0.02927294,0.021972151,0.028725924,0.0363641,0.03250274,0.032068674,0.04140015,0.023924386,0.037773386,0.026302887,0.034288246,0.035261918,0.039997246,0.019804755,0.029244998,0.030938964,0.02394274,0.03382555,0.025238123,0.030639585,0.031471293,0.027175441,0.029879559,0.031557612,0.037394766,0.023499401,0.0330337,0.031098286,0.026857626,0.02894798,0.025484068
firm_000581,0.032407083,0.028211882,0.03301372,0.028413491,0.032759566,0.029250454,0.022737777,0.020497,0.04141563,0.030212158,0.025843846,0.01985012,0.04057511,0.035635702,0.028033094,0.040995345,0.030453034,0.025834762,0.025911883,0.029581571,0.032364883,0.031898443,0.031429935,0.021426192,0.029588435,0.03535088,0.038438436,0.037793774,0.024904922,0.032085944,0.025145128,0.023879653,0.034060158
firm_000582,0.035601147,0.02097152,0.029905075,0.019321224,0.02766599,0.025077248,0.028586308,0.029727897,0.04552904,0.036904555,0.028458945,0.022515476,0.032428358,0.03149084,0.044854086,0.029191667,0.032524202,0.028755717,0.030511089,0.034592282,0.027339706,0.02760136,0.023567433,0.022560934,0.028805623,0.035839535,0.0386435,0.03209424,0.022809736,0.02383564,0.038256675,0.026303804,0.037729163
firm_000583,0.033163156,0.022734378,0.03236582,0.030270375,0.030348971,0.029930748,0.033348415,0.028068539,0.044759814,0.0334587,0.03321283,0.033298302,0.031897802,0.032022,0.035824984,0.031801425,0.021902531,0.028792929,0.026800252,0.03620088,0.026864571,0.022539098,0.029321251,0.024950014,0.029402783,0.035111547,0.02911449,0.032808453,0.025270073,0.033777524,0.031680726,0.024794344,0.024162281
firm_000584,0.037058383,0.025211701,0.03293435,0.028895915,0.026425226,0.030562155,0.02303499,0.025163025,0.035779282,0.03327438,0.03587069,0.03414813,0.03636126,0.02567985,0.043427855,0.025455747,0.020262785,0.020456618,0.030055132,0.030773899,0.030794708,0.031106705,0.025681177,0.02928559,0.03576263,0.0349442,0.034126088,0.035452817,0.03370298,0.029704385,0.03090593,0.02503712,0.022664389
firm_000585,0.031507507,0.020946613,0.02021821,0.028157972,0.030623766,0.030689629,0.023979893,0.03793151,0.038750403,0.027528014,0.026733397,0.036884256,0.032932404,0.03319873,0.036281075,0.022255331,0.027014337,0.03437258,0.029691232,0.030289022,0.038326107,0.038192548,0.02066911,0.029752085,0.025039624,0.033960894,0.03341181,0.03490402,0.03532005,0.031297766,0.023091106,0.032505263,0.023543715
firm_000586,0.025885753,0.02741319,0.03366873,0.018165074,0.036523707,0.034638792,0.028168244,0.03192131,0.03830821,0.027419236,0.041251365,0.024383202,0.024509009,0.021599002,0.03945064,0.033973776,0.037934843,0.024161875,0.02692789,0.036573533,0.027949365,0.030268947,0.02103976,0.021155942,0.034035772,0.025328,0.036361407,0.027811648,0.031908907,0.035936605,0.035638507,0.030784886,0.028902868
firm_000587,0.029337242,0.022578083,0.027618635,0.03637639,0.03447835,0.027669866,0.02785647,0.031215994,0.03963425,0.025990628,0.031864446,0.030246055,0.027823197,0.02887541,0.030522235,0.02280302,0.027714407,0.03232479,0.02827144,0.034134526,0.040045965,0.03205083,0.026959166,0.026495721,0.038670696,0.0368444,0.033477042,0.03458763,0.031605057,0.035057418,0.018964153,0.025969537,0.021936834
firm_000588,0.035342354,0.027357737,0.03692841,0.02688639,0.022671452,0.02826403,0.027747823,0.028572353,0.034172963,0.033019867,0.0375014,0.027366415,0.031438805,0.031413354,0.031580728,0.031746175,0.018637797,0.026258094,0.02581086,0.025619201,0.034595065,0.034087576,0.03339324,0.023487058,0.026695693,0.044907194,0.036383413,0.0341876,0.023143625,0.034137234,0.025724933,0.023280188,0.03764098
firm_000589,0.027721561,0.02884901,0.031223686,0.030606456,0.029091321,0.031512037,0.023091348,0.023782454,0.036768652,0.031040173,0.029061843,0.029172411,0.04162788,0.032559704,0.022727484,0.032124463,0.025424032,0.022522628,0.02670114,0.028911546,0.03716173,0.0279349,0.030404883,0.031584498,0.031056367,0.028492741,0.03627164,0.025747033,0.03318895,0.030658118,0.025815777,0.036617745,0.040545803
firm_000590,0.034225523,0.023336885,0.0349957,0.030475153,0.032219738,0.02062729,0.021719357,0.028645877,0.043612015,0.024486685,0.033205684,0.019801628,0.03447578,0.034092784,0.039943185,0.031102823,0.035825536,0.0275246,0.02686982,0.02959287,0.035198696,0.025252964,0.023965439,0.026953336,0.036729332,0.023386294,0.039738376,0.034614224,0.02221858,0.03417685,0.025072195,0.028548468,0.0373663
firm_000591,0.027392546,0.032115746,0.024260184,0.024533423,0.03550013,0.028197154,0.03134773,0.038873896,0.030551745,0.028602656,0.032492664,0.035645302,0.035496604,0.02804774,0.047691498,0.03491438,0.027267754,0.020707946,0.025894573,0.025705887,0.035185292,0.02193756,0.0297145,0.036795147,0.03464899,0.022969356,0.033865653,0.021861877,0.035583925,0.025686415,0.020888206,0.030993814,0.034629695
firm_000592,0.03403968,0.029127598,0.03727426,0.020584773,0.025952099,0.033801045,0.02141769,0.033515483,0.034866054,0.02598369,0.03741524,0.027692571,0.03098895,0.026850283,0.03430591,0.027927428,0.029936494,0.018127505,0.021636214,0.029177446,0.03236844,0.02766842,0.025202505,0.027532604,0.036911782,0.028598666,0.04222586,0.03279919,0.03731495,0.03810958,0.02404714,0.029751003,0.036849465
firm_000593,0.036329042,0.026269905,0.037688866,0.023962708,0.025297942,0.032612957,0.02219121,0.028574867,0.037520457,0.03225966,0.03319385,0.028368391,0.03430351,0.0252367,0.039555687,0.029737681,0.03066947,0.020904275,0.024397993,0.031590406,0.027101386,0.028595733,0.025018884,0.027518604,0.029206442,0.036645703,0.04165153,0.031023681,0.026537176,0.033382162,0.032643292,0.028968569,0.031041352
firm_000594,0.03141641,0.026576519,0.032933284,0.028591836,0.03243894,0.029708603,0.023757292,0.026960777,0.037751492,0.03011028,0.033774488,0.026655314,0.030809863,0.03074909,0.03344111,0.02688575,0.033025224,0.031746283,0.026846657,0.026252363,0.03416614,0.03734456,0.023601469,0.024451993,0.03420421,0.027159302,0.041189495,0.034526832,0.02382873,0.032507643,0.027469266,0.028984597,0.030134186
firm_000595,0.038177166,0.025502712,0.034176517,0.030458257,0.02959808,0.034450687,0.024746347,0.018520791,0.038704015,0.033226423,0.03484484,0.034277126,0.036450177,0.029283933,0.038132574,0.020602377,0.02643141,0.03589808,0.029682202,0.032237113,0.031504422,0.029924428,0.026667966,0.024591332,0.028358117,0.028257525,0.031232607,0.033834755,0.024180504,0.029949374,0.032023758,0.025308417,0.028766057
firm_000596,0.023209373,0.019687526,0.023308381,0.026667507,0.040703267,0.030883089,0.039722364,0.03676851,0.04037024,0.037465155,0.03608147,0.028793985,0.027912175,0.026931236,0.037352864,0.032109704,0.024831224,0.02088635,0.023759952,0.031499136,0.039176762,0.030929307,0.030881085,0.02657159,0.033870775,0.025264777,0.036392096,0.023704238,0.033475872,0.029081715,0.029172271,0.024161335,0.02837468
firm_000597,0.03533292,0.027461892,0.03846425,0.03436876,0.030562162,0.035063118,0.020923672,0.024331208,0.0404415,0.026563397,0.03174927,0.029282048,0.036359604,0.02534109,0.033863887,0.029483078,0.02801059,0.02610754,0.0320861,0.025914729,0.028595272,0.026687803,0.029940695,0.029206563,0.025250908,0.028847404,0.045044716,0.0233065,0.029556103,0.0359573,0.030019142,0.025315851,0.030560944
firm_000598,0.029637653,0.025667649,0.02146484,0.01908595,0.028296921,0.02916336,0.041770793,0.0393336,0.033224765,0.027952777,0.04102378,0.021182474,0.036895588,0.028106093,0.032793317,0.026399037,0.029761724,0.03305864,0.026822552,0.033748962,0.03249153,0.032737575,0.026346844,0.021740897,0.040097266,0.034055438,0.039759923,0.031612705,0.036475368,0.020776171,0.027888777,0.0269663,0.023660745
firm_000599,0.038489293,0.020842768,0.034954913,0.028393252,0.03440418,0.02661434,0.015053989,0.031615723,0.034042377,0.03246969,0.021436404,0.034737222,0.026234059,0.03630922,0.032072913,0.026583027,0.032890502,0.03172477,0.030877182,0.03079501,0.029600328,0.028012073,0.022716003,0.028853824,0.032734532,0.034645833,0.038968306,0.033031616,0.023730712,0.035735894,0.030241976,0.031002428,0.030185536
firm_000600,0.0371198,0.024604963,0.029707454,0.030392686,0.026075892,0.03070932,0.023439405,0.035030108,0.032744214,0.027195366,0.031720113,0.033511657,0.031883147,0.030183954,0.030933604,0.027153278,0.025282938,0.027833316,0.026507437,0.034360066,0.030044198,0.028544148,0.032012504,0.026617713,0.036367718,0.031537313,0.04146606,0.027959416,0.028600631,0.034454428,0.029859122,0.032841638,0.023306409
firm_000601,0.035451755,0.023909573,0.031860337,0.030106263,0.027511505,0.030297574,0.018951824,0.027420968,0.028934829,0.032283474,0.030245565,0.032091428,0.03327246,0.029276524,0.041030765,0.029892463,0.02747665,0.027459653,0.026848331,0.032430712,0.032197338,0.033932358,0.024184553,0.032489106,0.032269366,0.034735065,0.035559054,0.03628945,0.022114031,0.03252347,0.031614013,0.02970085,0.025638768
firm_000602,0.0379328,0.023561597,0.040516376,0.024910247,0.026472894,0.023975598,0.0265938,0.028137907,0.034843978,0.029347343,0.03536386,0.026391022,0.02974696,0.03548792,0.037399717,0.04512032,0.026201578,0.018913006,0.03374713,0.02600732,0.029396998,0.020194208,0.03013487,0.028373301,0.029729491,0.039434157,0.03737427,0.031483553,0.024109613,0.032949574,0.0264869,0.022203526,0.037458263
firm_000603,0.03045191,0.022127666,0.03149835,0.0300935,0.025243072,0.03011075,0.030817665,0.032221165,0.03575593,0.031833213,0.034006704,0.028938076,0.0338559,0.028339466,0.03043851,0.027378835,0.021954658,0.02537651,0.030129075,0.03214768,0.037872348,0.034084473,0.027520612,0.025728442,0.034413986,0.036464356,0.039510835,0.032171194,0.029086301,0.02931228,0.030050252,0.025680525,0.025385791
firm_000604,0.032507043,0.028321799,0.028059145,0.023173345,0.03257065,0.026826886,0.031757753,0.03405584,0.030263573,0.023410901,0.038191408,0.026414152,0.031902723,0.034569643,0.032010194,0.026733657,0.027504334,0.037672088,0.030024506,0.03259139,0.03547281,0.035275817,0.02809533,0.027215362,0.031527936,0.03169101,0.035262816,0.032539904,0.030692464,0.023814693,0.020081405,0.032523908,0.027245501
firm_000605,0.03501357,0.023312204,0.02751956,0.03374785,0.024117552,0.03205715,0.02176938,0.031398557,0.036985356,0.025907282,0.029154645,0.0313016,0.035584968,0.033427462,0.035355456,0.021860285,0.02320807,0.026936378,0.02632007,0.034455046,0.03905692,0.035866883,0.035165668,0.03275395,0.026395548,0.039656017,0.037735738,0.030048821,0.02649047,0.03192621,0.021433394,0.027107615,0.026930409
firm_000606,0.030415952,0.029445088,0.034874372,0.030420274,0.031953678,0.030207695,0.022008734,0.017550135,0.03732611,0.02955931,0.029779386,0.03155906,0.03355351,0.032504678,0.02445455,0.032663148,0.03463524,0.033239707,0.024811333,0.026137043,0.032367434,0.035069454,0.028593916,0.02148387,0.032388847,0.033533324,0.0342694,0.033021796,0.021942869,0.039608352,0.028268665,0.02670017,0.035652906
firm_000607,0.029385263,0.029594801,0.03512268,0.02765723,0.02982986,0.0324635,0.027389359,0.024740238,0.037584756,0.02637333,0.039706834,0.034027923,0.036142427,0.03148683,0.03832174,0.029372057,0.025175469,0.03318046,0.032034196,0.029823173,0.024585713,0.027339797,0.024913633,0.025820179,0.0293646,0.03649408,0.025430042,0.031446524,0.025257183,0.029877938,0.03545845,0.02453749,0.030062249
firm_000608,0.04139971,0.024485031,0.02921761,0.020082321,0.026022563,0.03139812,0.025590716,0.030481564,0.035348773,0.035219457,0.03385147,0.03385985,0.037661966,0.029698327,0.04025164,0.023480037,0.024120325,0.025291625,0.030892393,0.03683475,0.026211945,0.023658704,0.029487919,0.016447961,0.041325103,0.026076334,0.0370148,0.03200322,0.03429126,0.028264645,0.037799686,0.030065108,0.022165097
firm_000609,0.03451246,0.03535987,0.029152108,0.028245812,0.031007443,0.02296452,0.023238774,0.029033031,0.024841996,0.02064949,0.0300783,0.026890067,0.02660608,0.029025925,0.026832726,0.03423356,0.030608265,0.032181595,0.028448002,0.022920998,0.03897372,0.041325457,0.028373053,0.01967538,0.041369427,0.037960846,0.039758816,0.03165558,0.027848687,0.032248728,0.027962059,0.033205014,0.032812208
firm_000610,0.028215867,0.024603732,0.031800102,0.019210452,0.02294157,0.028307674,0.02840948,0.032973353,0.042218503,0.034433465,0.03399874,0.03632995,0.036168233,0.024706239,0.0249376,0.02853974,0.03077812,0.018290875,0.029786982,0.033714302,0.03505228,0.02311413,0.021044906,0.025827758,0.027088234,0.034958247,0.036968578,0.031316053,0.034161612,0.03634242,0.030333363,0.03931947,0.034107987
firm_000611,0.031632032,0.022839397,0.027829085,0.023198543,0.02771664,0.029492417,0.028537089,0.039908133,0.035346232,0.027779827,0.037697125,0.032225627,0.033469796,0.033375084,0.03672019,0.02919313,0.02660414,0.021823732,0.031943116,0.027110424,0.037716348,0.02994884,0.026334446,0.029748227,0.029843919,0.0342335,0.036802623,0.03153577,0.034110095,0.028372897,0.02182866,0.026999861,0.02808305
firm_000612,0.031965096,0.030807506,0.029028453,0.026523737,0.030788194,0.03121963,0.026528338,0.03517129,0.03602937,0.026242029,0.03356807,0.022854157,0.03444062,0.027396226,0.026199266,0.025154924,0.032747258,0.032061454,0.020609688,0.029777078,0.033530347,0.028589781,0.023211347,0.024564788,0.043070365,0.024036545,0.042183254,0.034927562,0.038351852,0.03149367,0.020380309,0.03257995,0.03396787
firm_000613,0.0350194,0.022635229,0.02992706,0.02945816,0.027395636,0.033376526,0.028229853,0.029867485,0.04009051,0.031138608,0.032957274,0.03048248,0.037365746,0.034598302,0.03440083,0.022663431,0.02635875,0.030037275,0.027216839,0.034147907,0.033106785,0.030262677,0.032188416,0.025274087,0.024427291,0.035385527,0.035576306,0.030395778,0.024595223,0.031298786,0.028288359,0.025666464,0.026167007
firm_000614,0.033377506,0.022391235,0.035527803,0.02754933,0.028313339,0.041632473,0.026450489,0.032002743,0.037188828,0.033046786,0.03949558,0.03570068,0.021308927,0.022895595,0.03166661,0.02835202,0.03236488,0.023774806,0.028032415,0.027454562,0.03519395,0.03264565,0.02953259,0.025479821,0.025397431,0.0360509,0.03818531,0.022289956,0.029351275,0.040802363,0.026737943,0.020852331,0.028953884
firm_000615,0.038210478,0.029424295,0.03926443,0.02666169,0.023559581,0.031055143,0.02255477,0.029701145,0.044228714,0.028825054,0.030662829,0.030490654,0.036232226,0.025964843,0.03134155,0.022724213,0.02257662,0.026951347,0.01920277,0.030193586,0.037281442,0.03240706,0.024259519,0.0318685,0.019798735,0.031677287,0.042340945,0.034893837,0.028890766,0.0301924,0.020115986,0.038230237,0.038217347
firm_000616,0.032032005,0.018398257,0.03002638,0.023997148,0.030196313,0.030647153,0.037995577,0.031053057,0.037090674,0.037663825,0.039081473,0.030322213,0.038333535,0.03391062,0.03669306,0.020072028,0.019883,0.023917666,0.029867109,0.038359456,0.032217182,0.024636565,0.034184568,0.019719495,0.039668858,0.01881035,0.036191475,0.02224935,0.029041996,0.026608387,0.0459906,0.028823357,0.022317192
firm_000617,0.038182393,0.020869162,0.036510937,0.022688413,0.025120996,0.021560881,0.026804872,0.031370435,0.038555324,0.033436928,0.024943981,0.03620922,0.031297054,0.038124077,0.04335324,0.030342966,0.024639389,0.021078743,0.03400674,0.03489404,0.023722803,0.022824721,0.023332508,0.025212428,0.034284018,0.036026828,0.036785863,0.032342855,0.023683373,0.0321805,0.04131743,0.031377245,0.022919651
firm_000618,0.028961938,0.03491514,0.036086775,0.021293938,0.03434721,0.030509135,0.024687001,0.032284293,0.03286156,0.024721809,0.03317191,0.030212376,0.026769865,0.030188024,0.032037303,0.03075545,0.03800632,0.024566513,0.021461688,0.029902961,0.023153426,0.02796632,0.026506383,0.027305176,0.03365442,0.02926371,0.04291656,0.026151784,0.026384592,0.040121805,0.029928029,0.03577982,0.033126768
firm_000619,0.03047868,0.028318282,0.026104223,0.0326529,0.025999907,0.02681525,0.029080976,0.02617422,0.035101216,0.01839764,0.026120564,0.02707765,0.032877725,0.035011496,0.028911458,0.03679756,0.026048627,0.021152958,0.01941931,0.03231181,0.037356794,0.034850925,0.029868318,0.03288766,0.034820195,0.040275004,0.034311853,0.031626813,0.034327097,0.038903352,0.024015283,0.032285947,0.029618302
firm_000620,0.029733079,0.022082312,0.0282666,0.028249593,0.030722149,0.033276577,0.02323306,0.03395757,0.036948476,0.030387452,0.024164157,0.03050796,0.031901978,0.031130526,0.032607306,0.029290598,0.031591214,0.024470555,0.024748802,0.036889583,0.03217252,0.033788487,0.024471914,0.03250409,0.029743575,0.036266677,0.03682765,0.0287439,0.03387959,0.032516245,0.028269732,0.031212946,0.025443137
firm_000621,0.026070226,0.02917332,0.033360045,0.02782963,0.030751713,0.034332786,0.025278538,0.032313738,0.038060393,0.024412593,0.04112148,0.026816001,0.023818992,0.021070179,0.03359412,0.027034232,0.03228594,0.027409518,0.022447484,0.031090792,0.03641778,0.0325855,0.025083449,0.021256698,0.032517377,0.03482146,0.036498882,0.031337403,0.030137304,0.042542707,0.023740785,0.032035112,0.03275383
firm_000622,0.028291252,0.023824539,0.035241872,0.03094563,0.036135495,0.03213511,0.014742755,0.025333667,0.04508123,0.02746727,0.026980784,0.03885869,0.026761178,0.02961001,0.03096132,0.022593902,0.035741,0.033447146,0.03577982,0.027036948,0.040989555,0.040590428,0.022642503,0.020206511,0.031067546,0.03753754,0.033336032,0.034089226,0.023461329,0.03710496,0.023228811,0.025694361,0.023081584
firm_000623,0.028705532,0.02935021,0.034172118,0.026647648,0.030104266,0.029537406,0.025899343,0.022592735,0.03751338,0.027054721,0.034225937,0.020771986,0.033252463,0.031041872,0.032642618,0.036201127,0.0304204,0.027002325,0.027434863,0.027961029,0.033922225,0.035475917,0.024763506,0.024788585,0.028564744,0.034577943,0.035971783,0.03173678,0.026192207,0.030113785,0.031150265,0.031136526,0.03907385
firm_000624,0.03332622,0.016168717,0.023448456,0.027291331,0.030526523,0.025751373,0.03343919,0.03802937,0.031276017,0.03496763,0.0364065,0.03264927,0.02666449,0.032798428,0.032214656,0.030504921,0.021471802,0.018074611,0.02387718,0.029986242,0.039479043,0.035645414,0.030142942,0.030778725,0.03348767,0.03180553,0.039056487,0.02581185,0.034591082,0.033846278,0.02807691,0.027057512,0.031347718
firm_000625,0.03386701,0.027442392,0.034393754,0.02704873,0.02742702,0.03770592,0.027617605,0.025042988,0.034863632,0.029806577,0.03676952,0.033335462,0.033217486,0.028583966,0.03028149,0.026680855,0.02533316,0.022357777,0.028290827,0.03043434,0.03536048,0.032767072,0.027200054,0.024805097,0.026526418,0.034552213,0.036019735,0.033802666,0.032305036,0.03720567,0.028104767,0.027931271,0.022919022
firm_000626,0.0332361,0.033037778,0.0329978,0.024152614,0.02861395,0.024489142,0.022582486,0.02188021,0.039290592,0.027239427,0.030676309,0.025479993,0.039439175,0.03279436,0.03513767,0.030819826,0.030727616,0.022506455,0.030475896,0.029381355,0.033198502,0.02648221,0.031164069,0.024151478,0.028634416,0.029132968,0.041192997,0.03540347,0.025377829,0.032607816,0.026966805,0.03433987,0.03638882
firm_000627,0.03539154,0.026864152,0.029400399,0.027054183,0.031219417,0.022181824,0.024890758,0.036655806,0.028424453,0.028471636,0.02495845,0.03223596,0.024501206,0.03097866,0.03991188,0.032638174,0.030228063,0.024197856,0.027279653,0.031601325,0.026435675,0.029844588,0.024690464,0.025215931,0.04115816,0.0408509,0.03906757,0.030349718,0.026109796,0.035256512,0.03704977,0.03249887,0.022386659
firm_000628,0.029055897,0.02921413,0.031147407,0.030023878,0.024878684,0.027241234,0.025712231,0.025599057,0.038624648,0.032121297,0.03013517,0.03591383,0.03428527,0.029290332,0.025951106,0.030864077,0.029480997,0.029615048,0.028108008,0.031175636,0.027662786,0.024664849,0.025362166,0.02554357,0.030431148,0.038873173,0.031060293,0.0314423,0.02350253,0.036772046,0.036220767,0.03307581,0.036950637
firm_000629,0.03513959,0.020638024,0.027727036,0.03167217,0.023740688,0.03305788,0.018248564,0.033101164,0.031031223,0.033252485,0.030590225,0.038140815,0.03544898,0.03233858,0.027914377,0.032746308,0.021976326,0.025296476,0.034343135,0.033587527,0.026036298,0.025406634,0.030305788,0.035406914,0.034646623,0.033440053,0.038234606,0.0319036,0.03089377,0.034966644,0.02864681,0.029251149,0.020869542
firm_000630,0.027772762,0.0318891,0.029269915,0.035604384,0.027079381,0.031544413,0.02725133,0.023759583,0.032901224,0.023118464,0.0376769,0.030581128,0.03941871,0.031252444,0.030543271,0.025665715,0.023340166,0.034072876,0.02492743,0.028398976,0.031024592,0.028735854,0.032385588,0.029771945,0.03855515,0.032125823,0.031584002,0.03390177,0.025658721,0.032946512,0.030673511,0.025011182,0.031557195
firm_000631,0.03561427,0.019363564,0.03048525,0.03193981,0.033645544,0.026220603,0.027939104,0.029375508,0.04041593,0.032228783,0.030406874,0.043254834,0.028546242,0.035036206,0.029340608,0.02856038,0.018538214,0.027877307,0.03260036,0.027169697,0.04444745,0.035895027,0.029481677,0.023812601,0.02889248,0.034783076,0.02945738,0.032828484,0.028262176,0.034154538,0.021850677,0.019867664,0.027707756
firm_000632,0.038971942,0.023044864,0.031698942,0.027914971,0.022969944,0.024770847,0.029437229,0.030559469,0.038892012,0.03251805,0.02904958,0.026990635,0.032806993,0.038259666,0.03587407,0.03130559,0.020193439,0.024470853,0.027273506,0.033128202,0.024351409,0.023894956,0.034472346,0.020134304,0.03753315,0.038186718,0.03973461,0.032247026,0.024911119,0.03296056,0.036729157,0.028049834,0.026664041
firm_000633,0.026546631,0.029084263,0.02848933,0.029289788,0.027444066,0.033057403,0.025134783,0.027500851,0.03209448,0.022350246,0.038006883,0.023185063,0.03659929,0.03360759,0.025129698,0.03467185,0.023497809,0.02760306,0.030371968,0.029579869,0.04260539,0.037071075,0.03757151,0.029731194,0.028045448,0.02830382,0.03762321,0.030912308,0.025868366,0.025976228,0.027055968,0.026443966,0.039546613
firm_000634,0.036689125,0.027725339,0.03743782,0.026010565,0.031714074,0.02494899,0.022121072,0.029725535,0.037377387,0.0285965,0.031626318,0.03171604,0.028030103,0.033495326,0.027234962,0.028498307,0.030105714,0.027282398,0.02478177,0.026024155,0.036486953,0.030988846,0.025291672,0.024321137,0.031338777,0.027245486,0.040699475,0.03507944,0.02458828,0.035705183,0.025888806,0.030235838,0.040988617
firm_000635,0.030594515,0.024664884,0.027030623,0.03029388,0.028703118,0.036377855,0.020022115,0.0307601,0.035244793,0.021731194,0.025572928,0.03016525,0.032052785,0.03219,0.023359286,0.033575628,0.0332945,0.02330712,0.025129883,0.03023556,0.042633396,0.042095643,0.023238627,0.031795137,0.027694339,0.037747286,0.03711923,0.032931257,0.037143156,0.036974236,0.019399285,0.030311875,0.026610516
firm_000636,0.027659321,0.02042253,0.01820218,0.022267774,0.033517484,0.025133733,0.035751462,0.03766197,0.037345197,0.030910952,0.034226235,0.026203748,0.03417466,0.02690739,0.032005377,0.031050632,0.02993961,0.025872897,0.026301708,0.03545033,0.035811815,0.0336718,0.022278946,0.022543719,0.04305944,0.024570704,0.038148243,0.031873148,0.039538097,0.02589668,0.035146352,0.030108137,0.026347827
firm_000637,0.036647253,0.02123532,0.032258395,0.034749556,0.030363869,0.027372777,0.027121322,0.027320864,0.033529643,0.031673092,0.031865966,0.03158998,0.03460017,0.03444274,0.030430866,0.029348455,0.022731835,0.025841288,0.031996086,0.02668832,0.037985817,0.030664891,0.034623723,0.025814226,0.034941826,0.02544542,0.04303619,0.028680222,0.026147518,0.0314132,0.028893106,0.026640559,0.02390552
firm_000638,0.034572642,0.02541331,0.036529996,0.023640567,0.034580786,0.023077179,0.027227633,0.033115003,0.0398988,0.029989127,0.032318942,0.026476877,0.035318464,0.031141361,0.036853567,0.031763043,0.030069103,0.023881258,0.028532919,0.02758576,0.033097774,0.026391935,0.027468631,0.027281743,0.028352812,0.029077258,0.043190327,0.027713452,0.025555136,0.028519243,0.026974855,0.030896952,0.033493545
firm_000639,0.025799168,0.026885154,0.033820227,0.022344774,0.03116773,0.03276125,0.028602958,0.039331645,0.038847547,0.023781663,0.040036432,0.023215648,0.029015804,0.024263065,0.03561656,0.026073001,0.027451674,0.021726912,0.02507547,0.03475853,0.033840116,0.031163525,0.02683065,0.026100961,0.028290614,0.03276094,0.04328235,0.028540742,0.034213815,0.033028204,0.0273457,0.033775922,0.03025126
